role_id,role,requirement_id,policy_or_process,requirement_text,competency,obligation,requirement_type,priority,due_stage,source_document_id,source_document_version,source_section_id,assessment_requirement,prerequisite
ROLE-11,Cash Teller,POL-04-2.1,Policy Requirement,All employees must complete the Information Security Basics module within the first week of joining.,Security Awareness,Mandatory,Must Complete,High,Week 1,POL-04,2.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-2.2,Policy Requirement,All employees must sign the Acceptable Use acknowledgement on Day 1.,Security Awareness,Mandatory,Must Acknowledge,High,Day 1,POL-04,2.0,2.2,Signed Acknowledgement,
ROLE-11,Cash Teller,POL-04-2.3,Policy Requirement,Employees must report any suspected security incident to the IT Service Desk within 1 hour of noticing it.,Security Awareness,Mandatory,Must Know,High,Week 1,POL-04,2.0,2.3,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-3.1,Policy Requirement,"Passwords must be at least 12 characters long and include upper-case letters, numbers and symbols.",Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-3.2,Policy Requirement,Employees must change their passwords every 60 days.,Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-3.3,Policy Requirement,"Employees must not share their passwords or access cards with anyone, including colleagues and managers.",Passwords and Access,Mandatory,Must Know,High,Week 1,POL-04,2.0,3.3,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-3.4,Policy Requirement,Employees must enable multi-factor authentication on their email account within the first week of joining.,Passwords and Access,Mandatory,Must Complete,High,Week 1,POL-04,2.0,3.4,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-4.1,Policy Requirement,Personal USB drives and external storage devices must not be connected to bank computers.,Devices and Removable Media,Mandatory,Must Know,High,Week 1,POL-04,2.0,4.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-4.2,Policy Requirement,Employees must lock their screen whenever they leave their desk.,Devices and Removable Media,Mandatory,Must Know,High,Week 1,POL-04,2.0,4.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-4.3,Policy Requirement,Employees should store work files only on the approved network drive.,Devices and Removable Media,Recommended,Recommended,Low,Week 1,POL-04,2.0,4.3,None,
ROLE-11,Cash Teller,POL-04-5.1,Policy Requirement,Employees must report suspicious emails using the Report Phishing button in Outlook.,Email and Phishing,Mandatory,Must Know,High,Week 1,POL-04,2.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-04-5.2,Policy Requirement,Employees must not open attachments from unknown senders.,Email and Phishing,Mandatory,Must Know,High,Week 1,POL-04,2.0,5.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-05-2.1,Policy Requirement,Employees must treat customers and colleagues with respect and courtesy.,Professional Behaviour,Mandatory,Must Know,Medium,Week 1,POL-05,1.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-05-2.2,Policy Requirement,"Employees must not accept gifts worth more than PKR 5,000 from customers or vendors.",Professional Behaviour,Mandatory,Must Know,Medium,Week 1,POL-05,1.0,2.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-05-2.3,Policy Requirement,Employees must declare every gift received in the Gift Register within 3 working days.,Professional Behaviour,Mandatory,Must Acknowledge,Medium,Week 1,POL-05,1.0,2.3,Signed Acknowledgement,
ROLE-11,Cash Teller,POL-05-2.4,Policy Requirement,Employees must acknowledge the Code of Conduct on Day 1.,Professional Behaviour,Mandatory,Must Acknowledge,High,Day 1,POL-05,1.0,2.4,Signed Acknowledgement,
ROLE-11,Cash Teller,POL-05-3.1,Policy Requirement,Employees must not engage in any form of harassment or discrimination.,Harassment and Discrimination,Mandatory,Must Know,Medium,Week 1,POL-05,1.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-05-3.2,Policy Requirement,Employees should report harassment to HR or through the confidential helpline.,Harassment and Discrimination,Recommended,Recommended,Low,Week 1,POL-05,1.0,3.2,None,
ROLE-11,Cash Teller,POL-05-3.3,Policy Requirement,All employees must complete the Anti-Harassment Awareness module within 30 days of joining.,Harassment and Discrimination,Mandatory,Must Complete,Medium,First 30 Days,POL-05,1.0,3.3,Knowledge Quiz,
ROLE-11,Cash Teller,POL-05-4.1,Policy Requirement,Employees must declare any conflict of interest to HR within the first week of joining.,Conflict of Interest,Mandatory,Must Acknowledge,Medium,Week 1,POL-05,1.0,4.1,Signed Acknowledgement,
ROLE-11,Cash Teller,POL-05-4.2,Policy Requirement,Employees may undertake outside part-time work only with written approval from HR.,Conflict of Interest,Optional,Optional,Low,Week 1,POL-05,1.0,4.2,None,
ROLE-11,Cash Teller,POL-05-5.1,Policy Requirement,Employees must not post confidential bank information on social media.,Social Media,Mandatory,Must Know,Medium,Week 1,POL-05,1.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-06-2.1,Policy Requirement,Employees must access customer personal data only when it is required for their assigned duties.,Personal Data Handling,Mandatory,Must Know,High,Week 1,POL-06,2.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-06-2.2,Policy Requirement,Employees must complete the Data Privacy Essentials module within 14 days of joining.,Personal Data Handling,Mandatory,Must Complete,High,Week 2,POL-06,2.0,2.2,Knowledge Quiz,POL-04-2.1
ROLE-11,Cash Teller,POL-06-2.3,Policy Requirement,Customer data must not be sent to personal email addresses or messaging apps.,Personal Data Handling,Mandatory,Must Know,High,Week 1,POL-06,2.0,2.3,Knowledge Quiz,
ROLE-11,Cash Teller,POL-06-3.1,Policy Requirement,Customer-facing staff must verify the identity of the customer using at least two identifiers before sharing account information.,Customer-Facing Staff,Mandatory,Must Know,High,Week 1,POL-06,2.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-06-3.2,Policy Requirement,Customer-facing staff must not write customer account numbers on paper notes.,Customer-Facing Staff,Mandatory,Must Know,High,Week 1,POL-06,2.0,3.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-06-3.3,Policy Requirement,Customer-facing staff should use the screen privacy filter provided at the counter.,Customer-Facing Staff,Recommended,Recommended,Low,Week 1,POL-06,2.0,3.3,None,
ROLE-11,Cash Teller,POL-06-5.1,Policy Requirement,Any suspected data breach must be reported to the Compliance Officer within 2 hours.,Data Breach,Mandatory,Must Know,High,Week 1,POL-06,2.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-2.1,Policy Requirement,Staff in scope must complete the AML and KYC Fundamentals module within 14 days of joining.,AML Training,Mandatory,Must Complete,High,Week 2,POL-07,2.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-2.2,Policy Requirement,Staff in scope must pass the AML assessment with a minimum score of 80%.,AML Training,Mandatory,Must Complete,High,Week 1,POL-07,2.0,2.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-3.1,Policy Requirement,Staff must verify the CNIC of the customer through the NADRA verification system before opening any account.,Customer Due Diligence,Mandatory,Must Know,High,Week 1,POL-07,2.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-3.2,Policy Requirement,"Staff must obtain source-of-income documents for accounts expected to receive more than PKR 1,000,000 per month.",Customer Due Diligence,Mandatory,Must Know,High,Week 1,POL-07,2.0,3.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-3.3,Policy Requirement,Enhanced due diligence must be applied to politically exposed persons (PEPs).,Customer Due Diligence,Mandatory,Must Know,High,Week 1,POL-07,2.0,3.3,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-4.1,Policy Requirement,Staff must report any suspicious transaction to the Compliance Officer on the same working day.,Suspicious Activity,Mandatory,Must Know,High,Week 1,POL-07,2.0,4.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-4.2,Policy Requirement,Staff must not inform the customer that a suspicious activity report has been filed.,Suspicious Activity,Mandatory,Must Know,High,Week 1,POL-07,2.0,4.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-5.1,Policy Requirement,"If a single cash deposit exceeds PKR 2,000,000, the Cash Teller must obtain Branch Manager approval before processing it.",Cash Thresholds,Mandatory,Must Know,High,Week 1,POL-07,2.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-07-5.2,Policy Requirement,Branch Managers must review the daily large-cash transaction report before close of business.,Cash Thresholds,Mandatory,Must Know,High,Week 1,POL-07,2.0,5.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-08-2.1,Policy Requirement,All employees must complete the Fraud Awareness module within 30 days of joining.,Fraud Awareness,Mandatory,Must Complete,High,First 30 Days,POL-08,1.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-08-2.2,Policy Requirement,Employees must report suspected fraud through the whistleblowing channel or to the Compliance Officer.,Fraud Awareness,Mandatory,Must Know,High,Week 1,POL-08,1.0,2.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-08-3.1,Policy Requirement,Employees may report concerns anonymously through the confidential hotline.,Whistleblowing,Optional,Optional,Low,Week 1,POL-08,1.0,3.1,None,
ROLE-11,Cash Teller,POL-08-3.2,Policy Requirement,Employees must not attempt to investigate suspected fraud on their own.,Whistleblowing,Mandatory,Must Know,High,Week 1,POL-08,1.0,3.2,Knowledge Quiz,
ROLE-11,Cash Teller,POL-08-4.1,Policy Requirement,The same employee must not both initiate and approve a payment.,Segregation of Duties,Mandatory,Must Know,High,Week 1,POL-08,1.0,4.1,Knowledge Quiz,
ROLE-11,Cash Teller,POL-08-4.2,Policy Requirement,Staff must use the maker-checker process for all payments and cash adjustments.,Segregation of Duties,Mandatory,Must Know,High,Week 1,POL-08,1.0,4.2,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-2.1,Process Requirement,New joiners must report to the HR desk at 9:00 AM on Day 1.,Day 1,Mandatory,Must Know,High,Day 1,PRC-01,1.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-2.3,Process Requirement,New joiners must attend the welcome orientation session on Day 1.,Day 1,Mandatory,Must Complete,High,Day 1,PRC-01,1.0,2.3,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-3.1,Process Requirement,New joiners must complete the mandatory security and conduct modules within the first week of joining.,Week 1,Mandatory,Must Complete,Medium,Week 1,PRC-01,1.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-3.2,Process Requirement,New joiners should meet at least three colleagues from other departments within the first week of joining.,Week 1,Recommended,Recommended,Low,Week 1,PRC-01,1.0,3.2,None,
ROLE-11,Cash Teller,PRC-01-4.1,Process Requirement,New joiners must complete their role-specific learning plan milestones within 30 days of joining.,First 30 Days,Mandatory,Must Complete,Medium,First 30 Days,PRC-01,1.0,4.1,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-4.2,Process Requirement,New joiners must attend a check-in meeting with their reporting manager within 30 days of joining.,First 30 Days,Mandatory,Must Complete,Medium,First 30 Days,PRC-01,1.0,4.2,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-5.1,Process Requirement,New joiners must complete all practical assessments within 60 days of joining.,First 60 and 90 Days,Mandatory,Must Complete,Medium,First 60 Days,PRC-01,1.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-5.2,Process Requirement,New joiners must complete the final onboarding assessment within 90 days of joining.,First 60 and 90 Days,Mandatory,Must Complete,Medium,First 90 Days,PRC-01,1.0,5.2,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-5.3,Process Requirement,New joiners may request a mentor from the HR team at any time during onboarding.,First 60 and 90 Days,Optional,Optional,Low,First 30 Days,PRC-01,1.0,5.3,None,
ROLE-11,Cash Teller,PRC-01-6.1,Process Requirement,Branch new joiners must complete a branch security walkthrough on Day 1.,Branch New Joiners,Mandatory,Must Complete,High,Day 1,PRC-01,1.0,6.1,Knowledge Quiz,
ROLE-11,Cash Teller,PRC-01-6.2,Process Requirement,Branch new joiners must not handle customer cash or customer data until AML and KYC Fundamentals is completed.,Branch New Joiners,Mandatory,Must Complete,Medium,First 30 Days,PRC-01,1.0,6.2,Knowledge Quiz,
ROLE-11,Cash Teller,RD-01-11.2,Process Requirement,The Cash Teller must process each customer cash transaction accurately within a service time of 5 minutes.,Cash Teller,Mandatory,Must Know,Medium,Week 2,RD-01,1.0,11.2,Knowledge Quiz,
ROLE-11,Cash Teller,RD-01-11.3,Process Requirement,The Cash Teller must complete a shadowing period with a senior Cash Teller within the first week of joining.,Cash Teller,Mandatory,Must Complete,Medium,Week 1,RD-01,1.0,11.3,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-01-2.1,Process Requirement,Staff must log every customer complaint in the Complaint Management System (CMS) at the time it is received.,Receiving Complaints,Mandatory,Must Know,Medium,Week 2,SOP-01,1.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-01-2.2,Process Requirement,Staff must give the customer a complaint reference number.,Receiving Complaints,Mandatory,Must Know,Medium,Week 2,SOP-01,1.0,2.2,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-01-2.3,Process Requirement,Staff should apologise for the inconvenience without admitting liability.,Receiving Complaints,Recommended,Recommended,Low,Week 2,SOP-01,1.0,2.3,None,
ROLE-11,Cash Teller,SOP-04-2.1,Process Requirement,"Cash Tellers must not hold more than PKR 1,500,000 in their counter drawer at any time.",Teller Cash Limits,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-2.2,Process Requirement,Excess cash must be transferred to the vault immediately using the vault transfer slip.,Teller Cash Limits,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,2.2,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-2.3,Process Requirement,Cash Tellers must count cash in front of the customer and under CCTV coverage.,Teller Cash Limits,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,2.3,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-2.4,Process Requirement,Cash Tellers must balance their cash drawer at the end of each working day.,Teller Cash Limits,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,2.4,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-4.1,Process Requirement,"Any cash shortage or excess above PKR 1,000 must be reported to the Branch Manager immediately.",Shortages and Excesses,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,4.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-4.2,Process Requirement,Branch Managers must record shortages in the incident register and inform Operations on the same day.,Shortages and Excesses,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,4.2,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-5.1,Process Requirement,Cash Tellers must check every high-value note using the counterfeit detection machine.,Counterfeit Notes,Mandatory,Must Know,Medium,Week 2,SOP-04,2.0,5.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-04-5.2,Process Requirement,Cash Tellers should retain suspected counterfeit notes and issue a receipt to the customer.,Counterfeit Notes,Recommended,Recommended,Low,Week 2,SOP-04,2.0,5.2,None,
ROLE-11,Cash Teller,SOP-04-6.1,Process Requirement,Staff in scope must demonstrate the cash drawer balancing procedure under supervision within the first week of joining.,Training,Mandatory,Must Demonstrate,Medium,Week 1,SOP-04,2.0,6.1,Practical Assessment,
ROLE-11,Cash Teller,SOP-05-2.1,Process Requirement,System access must be requested by the reporting manager through the IT Service Portal.,Access Requests,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,2.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-05-2.3,Process Requirement,Employees must not use the account of another employee while waiting for their own access.,Access Requests,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,2.3,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-05-3.1,Process Requirement,Employees must report IT incidents through the IT Service Portal or by calling extension 1100.,Incident Reporting,Mandatory,Must Know,Medium,Week 2,SOP-05,2.0,3.1,Knowledge Quiz,
ROLE-11,Cash Teller,SOP-05-3.2,Process Requirement,Employees should include screenshots of error messages when reporting an incident.,Incident Reporting,Recommended,Recommended,Low,Week 2,SOP-05,2.0,3.2,None,
ROLE-11,Cash Teller,SOP-06-2.1,Process Requirement,Employees must submit expense claims with original receipts within 30 days of incurring the expense.,Expense Claims,Mandatory,Must Complete,Medium,Week 2,SOP-06,1.0,2.1,Knowledge Quiz,
